,title,genres
761,the specials,"Action,Comedy,Fantasy"
762,alexander,"Action,Drama"
763,the truman show,"Comedy,Drama"
764,the dinner,Drama
765,le conseguenze dell'amore,"Romance,Crime,Drama"
766,radiofreccia,Drama
767,crescendo,"Thriller,Horror"
768,city of ghosts,"Thriller,Crime,Drama"
769,solaris,"Romance,Drama"
770,passion of mind,"Romance,Drama"
771,passion of mind,"Romance,Drama"
772,battle in seattle,"Action,Drama"
773,the iron lady,Drama
774,the iron lady,Drama
775,a beautiful mind,Drama
776,world trade center,"Thriller,Drama"
777,world trade center,"Thriller,Drama"
778,the specials,"Action,Comedy,Fantasy"
779,alexander,"Action,Drama"
780,crescendo,"Thriller,Horror"
781,hollywoodland,"Crime,Drama"
782,lincoln,Drama
783,battle in seattle,"Action,Drama"
784,world trade center,"Thriller,Drama"
785,forrest gump,"Romance,Drama"
786,alexander,"Action,Drama"
787,autumn in new york,"Romance,Drama"
788,crescendo,"Thriller,Horror"
789,battle in seattle,"Action,Drama"
790,battle in seattle,"Action,Drama"
791,world trade center,"Thriller,Drama"
792,american history x,Drama
793,forrest gump,"Romance,Drama"
794,alexander,"Action,Drama"
795,ultimo tango a parigi,"Romance,Drama"
796,autumn in new york,"Romance,Drama"
797,crescendo,"Thriller,Horror"
798,thelma & louise,"Crime,Adventure,Drama"
799,cast away,"Romance,Adventure,Drama"
800,il ferroviere,Drama
801,ultimo tango a parigi,"Romance,Drama"
802,il casanova di federico fellini,Drama
803,cronaca di un amore,"Romance,Crime,Drama"
804,morte a venezia,"Romance,Drama"
805,frida,"Romance,Drama"
806,dark matter,Drama
807,the hours,"Romance,Drama"
808,neverland,"Drama,Fantasy"
809,neverland,"Drama,Fantasy"
810,city of ghosts,"Thriller,Crime,Drama"
811,city of ghosts,"Thriller,Crime,Drama"
812,hollywoodland,"Crime,Drama"
813,una giornata particolare,Drama
814,la battaglia di algeri,Drama
815,la battaglia di algeri,Drama
816,amore tossico,"Crime,Drama"
817,kinsey,"Romance,Drama"
818,la leggenda del pianista sull'oceano,"Romance,Drama"
819,camere da letto,Comedy
820,camere da letto,Comedy
821,auguri professore,Comedy
822,caino e caino,"Comedy,Drama"
823,il gladiatore di roma,"Action,Adventure,Comedy"
824,fantozzi,Comedy
825,il grande botto,Comedy
826,il grande botto,Comedy
827,sotto il vestito niente,Thriller
828,la settimana della sfinge,Comedy
829,baci e abbracci,Comedy
830,un bugiardo in paradiso,Comedy
831,e adesso sesso,Comedy
832,l'inafferrabile 12,Comedy
833,la dottoressa del distretto militare,Comedy
834,il burbero,Comedy
835,il burbero,Comedy
836,my name is tanino,"Comedy,Romance"
837,la cena per farli conoscere,Comedy
838,la moglie vergine,Comedy
839,il tenente dei carabinieri,"Comedy,Crime"
840,il mio west,"Comedy,Western,Drama"
841,attila flagello di dio,Comedy
842,attila flagello di dio,Comedy
843,la collina degli stivali,"Comedy,Western"
844,il silenzio dei prosciutti,"Comedy,Thriller"
845,la pecora nera,Comedy
846,o.k. nerone,Comedy
847,prestami tua moglie,Comedy
848,giggi il bullo,Comedy
849,fratelli coltelli,Comedy
850,fratelli coltelli,Comedy
851,sono pazzo di iris blond,"Comedy,Romance"
852,squadra antiscippo,"Action,Comedy,Crime"
853,sedotti e bidonati,Comedy
854,"con quale amore, con quanto amore","Romance,Drama"
855,la poliziotta fa carriera,Comedy
856,la poliziotta fa carriera,Comedy
857,la poliziotta a new york,Comedy
858,la poliziotta a new york,Comedy
859,due mafiosi nel far west,"Comedy,Western"
860,due mafiosi nel far west,"Comedy,Western"
861,la cosa buffa,"Comedy,Romance,Drama"
862,stefano quantestorie,"Comedy,Drama"
863,la poliziotta della squadra del buon costume,"Comedy,Crime"
864,la poliziotta della squadra del buon costume,"Comedy,Crime"
865,bye bye baby,"Comedy,Romance,Drama"
866,giulietta degli spiriti,"Comedy,Drama,Fantasy"
867,i due mafiosi,"Comedy,Crime"
868,i miei primi 40 anni,Comedy
869,il terribile ispettore,Comedy
870,7 chili in 7 giorni,Comedy
871,infelici e contenti,Comedy
872,come tu mi vuoi,Comedy
873,febbre da cavallo,Comedy
874,febbre da cavallo,Comedy
875,grandi magazzini,Comedy
876,fantozzi,Comedy
877,fantozzi,Comedy
878,a ruota libera,Comedy
879,il grande botto,Comedy
880,sono un fenomeno paranormale,Comedy
881,south kensington,"Comedy,Romance"
882,i pompieri,Comedy
883,i pompieri,Comedy
884,l'inafferrabile 12,Comedy
885,gallo cedrone,Comedy
886,noi uomini duri,Comedy
887,noi uomini duri,Comedy
888,ti amo in tutte le lingue del mondo,Comedy
889,ti amo in tutte le lingue del mondo,Comedy
890,la dottoressa del distretto militare,Comedy
891,il burbero,Comedy
892,di che segno sei?,Comedy
893,di che segno sei?,Comedy
894,il pesce innamorato,Comedy
895,al momento giusto,Comedy
896,miliardi,Drama
897,acqua e sapone,Comedy
898,vendetta... sarda,Comedy
899,la moglie vergine,Comedy
900,tu la conosci claudia?,"Comedy,Romance"
901,grand hotel excelsior,Comedy
902,grand hotel excelsior,Comedy
903,o.k. nerone,Comedy
904,mi faccio la barca,Comedy
905,un sacco bello,Comedy
906,un sacco bello,Comedy
907,il principe e il pirata,Comedy
908,fantozzi in paradiso,"Comedy,Romance"
909,la poliziotta fa carriera,Comedy
910,la poliziotta fa carriera,Comedy
911,la poliziotta a new york,Comedy
912,la poliziotta a new york,Comedy
913,l'esorciccio,"Comedy,Horror"
914,la poliziotta della squadra del buon costume,"Comedy,Crime"
915,la poliziotta della squadra del buon costume,"Comedy,Crime"
916,bye bye baby,"Comedy,Romance,Drama"
917,il paradiso all'improvviso,Comedy
918,il paradiso all'improvviso,Comedy
919,i miei primi 40 anni,Comedy
920,7 chili in 7 giorni,Comedy
921,infelici e contenti,Comedy
922,come tu mi vuoi,Comedy
923,come tu mi vuoi,Comedy
924,febbre da cavallo,Comedy
925,febbre da cavallo,Comedy
926,grandi magazzini,Comedy
927,grandi magazzini,Comedy
928,grandi magazzini,Comedy
929,fantozzi,Comedy
930,sono un fenomeno paranormale,Comedy
931,south kensington,"Comedy,Romance"
932,i pompieri,Comedy
933,i pompieri,Comedy
934,gallo cedrone,Comedy
935,noi uomini duri,Comedy
936,noi uomini duri,Comedy
937,vita smeralda,Comedy
938,ti amo in tutte le lingue del mondo,Comedy
939,ti amo in tutte le lingue del mondo,Comedy
940,il burbero,Comedy
941,il pesce innamorato,Comedy
942,al momento giusto,Comedy
943,tu la conosci claudia?,"Comedy,Romance"
944,grand hotel excelsior,Comedy
945,grand hotel excelsior,Comedy
946,mi faccio la barca,Comedy
947,un sacco bello,Comedy
948,un sacco bello,Comedy
949,il principe e il pirata,Comedy
950,il paradiso all'improvviso,Comedy
951,il paradiso all'improvviso,Comedy
952,camere da letto,Comedy
953,a mezzanotte va la ronda del piacere,"Comedy,Drama"
954,a mezzanotte va la ronda del piacere,"Comedy,Drama"
955,5 bambole per la luna d'agosto,"Thriller,Horror"
956,sotto il vestito niente,Thriller
957,la signora gioca bene a scopa?,Comedy
958,la signora gioca bene a scopa?,Comedy
959,attila flagello di dio,Comedy
960,il frullo del passero,"Romance,Drama"
961,prestami tua moglie,Comedy
962,giggi il bullo,Comedy
963,costantino il grande,"Adventure,Drama"
964,il pistolero dell'ave maria,Western
965,il trapianto,Comedy
966,una sull'altra,Thriller
967,ultimo tango a zagarol,Comedy
968,tutti possono arricchire tranne i poveri,Comedy
969,tutti possono arricchire tranne i poveri,Comedy
970,giulietta degli spiriti,"Comedy,Drama,Fantasy"
971,fiorina la vacca,Comedy
972,il terribile ispettore,Comedy
973,grandi cacciatori,Adventure
974,la leggenda del pianista sull'oceano,"Romance,Drama"
975,la leggenda del pianista sull'oceano,"Romance,Drama"
976,vacanze in america,Comedy
977,la liceale seduce i professori,Comedy
978,colpo di fulmine,"Comedy,Drama"
979,animali metropolitani,"Comedy,Sci-Fi"
980,ferie d'agosto,"Comedy,Drama"
981,a bigger splash,"Documentary,Drama"
982,e adesso sesso,Comedy
983,i giorni dell'ira,"Action,Western"
984,vieni via con me,Comedy
985,stanno tutti bene,Drama
986,il letto in piazza,Comedy
987,gole ruggenti,Comedy
988,callas forever,Drama
989,il tenente dei carabinieri,"Comedy,Crime"
990,la valle di pietra,Drama
991,"il tifoso, l'arbitro e il calciatore",Comedy
992,"il tifoso, l'arbitro e il calciatore",Comedy
993,giggi il bullo,Comedy
994,per pochi dollari ancora,Western
995,per pochi dollari ancora,Western
996,fratelli coltelli,Comedy
997,occhio alla perestrojka,Comedy
998,zanna bianca alla riscossa,"Action,Adventure,Western"
999,streghe verso nord,"Comedy,Fantasy"
1000,la lingua del santo,Comedy
1001,passato prossimo,Comedy
1002,il camorrista,"Crime,Drama"
1003,abbiamo solo fatto l'amore,Comedy
1004,abbiamo solo fatto l'amore,Comedy
1005,una sera c'incontrammo,"Comedy,Romance"
1006,bersaglio mobile,"Action,Crime"
1007,da corleone a brooklyn,"Thriller,Crime"
1008,zorikan lo sterminatore,"Action,Adventure,Drama"
1009,il dominatore del deserto,"Action,Drama"
1010,stefano quantestorie,"Comedy,Drama"
1011,uomini senza donne,"Comedy,Drama"
1012,uomini senza donne,"Comedy,Drama"
1013,nudo di donna,"Comedy,Romance"
1014,nudo di donna,"Comedy,Romance"
1015,peggio per me... meglio per te,Comedy
1016,boccaccio '70,"Comedy,Romance,Fantasy"
1017,boccaccio '70,"Comedy,Romance,Fantasy"
1018,la gabbianella e il gatto,"Comedy,Drama"
1019,la leggenda del pianista sull'oceano,"Romance,Drama"
1020,la casa stregata,Comedy
1021,bagnomaria,Comedy
1022,teste di cocco,Comedy
1023,colpo di fulmine,"Comedy,Drama"
1024,come tu mi vuoi,Comedy
1025,caino e caino,"Comedy,Drama"
1026,ferie d'agosto,"Comedy,Drama"
1027,facciamo fiesta,Comedy
1028,stasera a casa di alice,Comedy
1029,stasera a casa di alice,Comedy
1030,voglio stare sotto al letto,Comedy
1031,i due carabinieri,Comedy
1032,i due carabinieri,Comedy
1033,in questo mondo di ladri,Comedy
1034,un bugiardo in paradiso,Comedy
1035,un bugiardo in paradiso,Comedy
1036,le nuove comiche,Comedy
1037,ricky & barabba,Comedy
1038,south kensington,"Comedy,Romance"
1039,south kensington,"Comedy,Romance"
1040,south kensington,"Comedy,Romance"
1041,gallo cedrone,Comedy
1042,noi uomini duri,Comedy
1043,"oh, serafina!","Comedy,Romance"
1044,gole ruggenti,Comedy
1045,fantozzi va in pensione,Comedy
1046,fantozzi va in pensione,Comedy
1047,fantozzi va in pensione,Comedy
1048,carabinieri si nasce,Comedy
1049,il commissario lo gatto,Comedy
1050,callas forever,Drama
1051,il ritorno del monnezza,Comedy
1052,c'era un cinese in coma,Comedy
1053,mi faccio la barca,Comedy
1054,borotalco,Comedy
1055,streghe verso nord,"Comedy,Fantasy"
1056,la cura del gorilla,"Comedy,Thriller,Crime"
1057,satiricosissimo,Comedy
1058,i due assi del guantone,Comedy
1059,i due assi del guantone,Comedy
1060,stefano quantestorie,"Comedy,Drama"
1061,la leggenda del pianista sull'oceano,"Romance,Drama"
1062,saturno contro,"Romance,Drama"
1063,la casa stregata,Comedy
1064,la casa stregata,Comedy
1065,la casa stregata,Comedy
1066,bagnomaria,Comedy
1067,teste di cocco,Comedy
1068,vacanze in america,Comedy
1069,come tu mi vuoi,Comedy
1070,caino e caino,"Comedy,Drama"
1071,sella d'argento,"Action,Western"
1072,sessomatto,Comedy
1073,piedipiatti,"Comedy,Crime"
1074,facciamo fiesta,Comedy
1075,stasera a casa di alice,Comedy
1076,stasera a casa di alice,Comedy
1077,i due carabinieri,Comedy
1078,la liceale nella classe dei ripetenti,Comedy
1079,le nuove comiche,Comedy
1080,ricky & barabba,Comedy
1081,ricky & barabba,Comedy
1082,ricky & barabba,Comedy
1083,i giorni dell'ira,"Action,Western"
1084,i giorni dell'ira,"Action,Western"
1085,gallo cedrone,Comedy
1086,gallo cedrone,Comedy
1087,gallo cedrone,Comedy
1088,noi uomini duri,Comedy
1089,noi uomini duri,Comedy
1090,carabinieri si nasce,Comedy
1091,il commissario lo gatto,Comedy
1092,il ritorno del monnezza,Comedy
1093,la ripetente fa l'occhietto al preside,Comedy
1094,la ripetente fa l'occhietto al preside,Comedy
1095,tu la conosci claudia?,"Comedy,Romance"
1096,tu la conosci claudia?,"Comedy,Romance"
1097,c'era un cinese in coma,Comedy
1098,mi faccio la barca,Comedy
1099,per pochi dollari ancora,Western
1100,per pochi dollari ancora,Western
1101,borotalco,Comedy
1102,passato prossimo,Comedy
1103,il camorrista,"Crime,Drama"
1104,la cura del gorilla,"Comedy,Thriller,Crime"
1105,solamente nero,Thriller
1106,satiricosissimo,Comedy
1107,i due assi del guantone,Comedy
1108,il gatto dagli occhi di giada,"Thriller,Horror"
1109,ferie d'agosto,"Comedy,Drama"
1110,il pomicione,Comedy
1111,facciamo fiesta,Comedy
1112,la liceale nella classe dei ripetenti,Comedy
1113,south kensington,"Comedy,Romance"
1114,e adesso sesso,Comedy
1115,vita smeralda,Comedy
1116,stanno tutti bene,Drama
1117,a.a.a. achille,Comedy
1118,top sensation,Drama
1119,disposta a tutto,"Romance,Drama"
1120,zorikan lo sterminatore,"Action,Adventure,Drama"
1121,quelli che contano,"Crime,Drama"
1122,nero veneziano,Horror
1123,la leggenda del pianista sull'oceano,"Romance,Drama"
1124,changeling,"Crime,Drama"
1125,gone baby gone,"Crime,Drama"
1126,forrest gump,"Romance,Drama"
1127,per un pugno di dollari,"Action,Western,Drama"
1128,the danish girl,"Romance,Drama"
1129,patch adams,"Comedy,Drama"
1130,flags of our fathers,"Action,Adventure,Drama"
1131,apocalypto,"Action,Adventure,Drama"
1132,by the sea,"Comedy,Romance"
1133,le fate ignoranti,"Romance,Drama"
1134,la leggenda del pianista sull'oceano,"Romance,Drama"
1135,the departed,"Thriller,Crime,Drama"
1136,ted bundy,"Crime,Drama"
1137,dark night,Horror
1138,"buongiorno, notte",Drama
1139,apocalypto,"Action,Adventure,Drama"
1140,white oleander,Drama
1141,room,Drama
1142,la padrina,Crime
1143,erin brockovich,Drama
1144,munich,"Action,Drama"
1145,burn after reading,"Comedy,Crime,Drama"
1146,forrest gump,"Romance,Drama"
1147,per un pugno di dollari,"Action,Western,Drama"
1148,the danish girl,"Romance,Drama"
1149,the danish girl,"Romance,Drama"
1150,a bigger splash,"Documentary,Drama"
1151,the wife,"Comedy,Drama"
1152,apocalypto,"Action,Adventure,Drama"
1153,white oleander,Drama
1154,american beauty,Drama
1155,by the sea,"Comedy,Romance"
1156,dallas buyers club,Drama
1157,room,Drama
1158,room,Drama
1159,le fate ignoranti,"Romance,Drama"
1160,saturno contro,"Romance,Drama"
1161,gone baby gone,"Crime,Drama"
1162,the departed,"Thriller,Crime,Drama"
1163,cuore sacro,Drama
1164,the danish girl,"Romance,Drama"
1165,a bigger splash,"Documentary,Drama"
1166,apocalypto,"Action,Adventure,Drama"
1167,apocalypto,"Action,Adventure,Drama"
1168,donnie brasco,"Crime,Drama"
1169,donnie brasco,"Crime,Drama"
1170,by the sea,"Comedy,Romance"
1171,by the sea,"Comedy,Romance"
1172,room,Drama
1173,le fate ignoranti,"Romance,Drama"
1174,le fate ignoranti,"Romance,Drama"
1175,8mm,"Crime,Drama"
1176,1408,"Fantasy,Horror"
1177,donnie darko,"Sci-Fi,Drama"
1178,breach,"Crime,Drama"
1179,gremlins,"Comedy,Fantasy,Horror"
1180,the mothman prophecies,"Drama,Horror"
1181,the unsaid,"Crime,Drama"
1182,ca$h,"Comedy,Thriller,Crime"
1183,half light,"Drama,Horror"
1184,the captive,"Romance,Drama"
1185,the captive,"Romance,Drama"
1186,mine,Drama
1187,profumo,"Thriller,Drama"
1188,black butterfly,"Action,Thriller"
1189,cop land,"Thriller,Crime,Drama"
1190,dellamorte dellamore,"Comedy,Horror"
1191,wolfman,Horror
1192,8mm,"Crime,Drama"
1193,diabolik,"Action,Comedy,Crime"
1194,interstellar,"Adventure,Sci-Fi,Drama"
1195,breach,"Crime,Drama"
1196,night hunter,"Action,Drama,Horror"
1197,it,"Comedy,Romance"
1198,cop land,"Thriller,Crime,Drama"
1199,dellamorte dellamore,"Comedy,Horror"
1200,wolfman,Horror
1201,wolfman,Horror
1202,doctor sleep,"Crime,Horror"
1203,8mm,"Crime,Drama"
1204,donnie darko,"Sci-Fi,Drama"
1205,frantic,"Crime,Drama"
1206,diabolik,"Action,Comedy,Crime"
1207,interstellar,"Adventure,Sci-Fi,Drama"
1208,gremlins,"Comedy,Fantasy,Horror"
1209,the mothman prophecies,"Drama,Horror"
1210,the unsaid,"Crime,Drama"
1211,ca$h,"Comedy,Thriller,Crime"
1212,half light,"Drama,Horror"
1213,gone baby gone,"Crime,Drama"
1214,the interpreter,"Thriller,Crime"
1215,the captive,"Romance,Drama"
1216,mine,Drama
1217,night hunter,"Action,Drama,Horror"
1218,cadaveri eccellenti,"Thriller,Crime"
1219,profumo,"Thriller,Drama"
1220,airport '77,"Action,Thriller,Drama"
1221,black butterfly,"Action,Thriller"
1222,it,"Comedy,Romance"
1223,cop land,"Thriller,Crime,Drama"
1224,airport,"Action,Thriller,Drama"
1225,doctor sleep,"Crime,Horror"
1226,1408,"Fantasy,Horror"
1227,frantic,"Crime,Drama"
1228,diabolik,"Action,Comedy,Crime"
1229,interstellar,"Adventure,Sci-Fi,Drama"
1230,the mothman prophecies,"Drama,Horror"
1231,the unsaid,"Crime,Drama"
1232,ca$h,"Comedy,Thriller,Crime"
1233,half light,"Drama,Horror"
1234,gone baby gone,"Crime,Drama"
1235,the interpreter,"Thriller,Crime"
1236,night hunter,"Action,Drama,Horror"
1237,black butterfly,"Action,Thriller"
1238,it,"Comedy,Romance"
1239,wolfman,Horror
1240,doctor sleep,"Crime,Horror"
1241,8mm,"Crime,Drama"
1242,frantic,"Crime,Drama"
1243,diabolik,"Action,Comedy,Crime"
1244,gremlins,"Comedy,Fantasy,Horror"
1245,the mothman prophecies,"Drama,Horror"
1246,mine,Drama
1247,night hunter,"Action,Drama,Horror"
1248,the jacket,"Drama,Fantasy"
1249,motherless brooklyn,"Crime,Drama"
1250,cop land,"Thriller,Crime,Drama"
1251,wolfman,Horror
1252,44 inch chest,"Crime,Drama"
1253,8mm,"Crime,Drama"
1254,donnie darko,"Sci-Fi,Drama"
1255,frantic,"Crime,Drama"
1256,devil's knot,"Crime,Drama"
1257,chinatown,"Thriller,Drama"
1258,ca$h,"Comedy,Thriller,Crime"
1259,gone baby gone,"Crime,Drama"
1260,the interpreter,"Thriller,Crime"
1261,armed response,"Action,Thriller,Crime"
1262,airport '77,"Action,Thriller,Drama"
1263,black butterfly,"Action,Thriller"
1264,it,"Comedy,Romance"
1265,it,"Comedy,Romance"
1266,dellamorte dellamore,"Comedy,Horror"
1267,donnie darko,"Sci-Fi,Drama"
1268,devil's knot,"Crime,Drama"
1269,interstellar,"Adventure,Sci-Fi,Drama"
1270,breach,"Crime,Drama"
1271,chinatown,"Thriller,Drama"
1272,ca$h,"Comedy,Thriller,Crime"
1273,the captive,"Romance,Drama"
1274,mine,Drama
1275,night hunter,"Action,Drama,Horror"
1276,cadaveri eccellenti,"Thriller,Crime"
1277,profumo,"Thriller,Drama"
1278,cop land,"Thriller,Crime,Drama"
1279,dellamorte dellamore,"Comedy,Horror"
1280,wolfman,Horror
1281,44 inch chest,"Crime,Drama"
1282,doctor sleep,"Crime,Horror"
1283,frantic,"Crime,Drama"
1284,devil's knot,"Crime,Drama"
1285,diabolik,"Action,Comedy,Crime"
1286,breach,"Crime,Drama"
1287,the interpreter,"Thriller,Crime"
1288,the captive,"Romance,Drama"
1289,mine,Drama
1290,night hunter,"Action,Drama,Horror"
1291,cadaveri eccellenti,"Thriller,Crime"
1292,profumo,"Thriller,Drama"
1293,airport '77,"Action,Thriller,Drama"
1294,airport,"Action,Thriller,Drama"
1295,wolfman,Horror
1296,8mm,"Crime,Drama"
1297,donnie darko,"Sci-Fi,Drama"
1298,frantic,"Crime,Drama"
1299,devil's knot,"Crime,Drama"
1300,diabolik,"Action,Comedy,Crime"
1301,interstellar,"Adventure,Sci-Fi,Drama"
1302,the unsaid,"Crime,Drama"
1303,the captive,"Romance,Drama"
1304,night hunter,"Action,Drama,Horror"
1305,profumo,"Thriller,Drama"
1306,motherless brooklyn,"Crime,Drama"
1307,armed response,"Action,Thriller,Crime"
1308,airport '77,"Action,Thriller,Drama"
1309,black butterfly,"Action,Thriller"
1310,airport,"Action,Thriller,Drama"
1311,doctor sleep,"Crime,Horror"
1312,frantic,"Crime,Drama"
1313,devil's knot,"Crime,Drama"
1314,breach,"Crime,Drama"
1315,ca$h,"Comedy,Thriller,Crime"
1316,the interpreter,"Thriller,Crime"
1317,night hunter,"Action,Drama,Horror"
1318,the jacket,"Drama,Fantasy"
1319,profumo,"Thriller,Drama"
1320,44 inch chest,"Crime,Drama"
1321,44 inch chest,"Crime,Drama"
